,Fitness,HD,Variants
49225,0.0,4.0,EQTW
49226,0.0,4.0,EQTY
49227,0.0652,4.0,EQVA
49228,0.00259,4.0,EQVC
49229,0.00446,4.0,EQVE
49230,0.00251,4.0,EQVF
49231,0.36355095200000004,4.0,EQVG
49232,0.00165,4.0,EQVH
49233,0.00256,4.0,EQVI
49234,0.0,4.0,EQVK
49235,0.00286,4.0,EQVL
49236,0.005220000000000001,4.0,EQVM
49237,0.0,4.0,EQVN
49238,0.00158,4.0,EQVP
49239,0.002,4.0,EQVQ
49240,0.000851,4.0,EQVR
49241,0.00288,4.0,EQVS
49242,0.0241,4.0,EQVT
49243,0.00596,4.0,EQVW
49244,0.0,4.0,EQVY
49245,0.00415,4.0,EQWA
49246,0.0,4.0,EQWC
49247,0.0,4.0,EQWE
49248,0.0,4.0,EQWF
49249,0.0,4.0,EQWG
49250,0.0,4.0,EQWH
49251,0.0,4.0,EQWI
49252,0.0,4.0,EQWK
49253,0.0,4.0,EQWL
49254,0.0,4.0,EQWM
49255,0.0,4.0,EQWN
49256,0.00351,4.0,EQWP
49257,0.0,4.0,EQWQ
49258,0.0,4.0,EQWR
49259,0.0,4.0,EQWS
49260,0.0,4.0,EQWT
49261,0.0,4.0,EQWW
49262,0.0,4.0,EQWY
49263,0.0127,4.0,EQYA
49264,0.0,4.0,EQYC
49265,0.0102,4.0,EQYE
49266,0.0,4.0,EQYF
49267,0.22709762,4.0,EQYG
49268,0.0,4.0,EQYH
49269,0.0152,4.0,EQYI
49270,0.011,4.0,EQYK
49271,0.0,4.0,EQYL
49272,0.0,4.0,EQYM
49273,0.0,4.0,EQYN
49274,0.00481,4.0,EQYP
49275,0.00914,4.0,EQYQ
49276,0.0,4.0,EQYR
49277,0.0102,4.0,EQYS
49278,0.0215,4.0,EQYT
49279,0.0,4.0,EQYW
49280,0.0,4.0,EQYY
49281,1.4711082819999999,4.0,ERAA
49282,0.0191,4.0,ERAC
49283,0.0039700000000000004,4.0,ERAE
49284,0.00457,4.0,ERAF
49285,0.041,4.0,ERAG
49286,0.00143,4.0,ERAH
49287,0.00359,4.0,ERAI
49288,0.00131,4.0,ERAK
49289,0.0833,4.0,ERAL
49290,0.248226416,4.0,ERAM
49291,0.00301,4.0,ERAN
49292,0.0038200000000000005,4.0,ERAP
49293,0.00186,4.0,ERAQ
49294,0.0030399999999999997,4.0,ERAR
49295,0.00719,4.0,ERAS
49296,0.0224,4.0,ERAT
49297,0.00839,4.0,ERAW
49298,0.0037700000000000003,4.0,ERAY
49299,4.477283895,4.0,ERCA
49300,0.7774479209999999,4.0,ERCC
49301,0.0111,4.0,ERCE
49302,0.00822,4.0,ERCF
49303,1.956764107,4.0,ERCG
49304,0.012,4.0,ERCH
49305,0.0274,4.0,ERCI
49306,0.0128,4.0,ERCK
49307,0.0206,4.0,ERCL
49308,0.7932604209999999,4.0,ERCM
49309,0.005220000000000001,4.0,ERCN
49310,0.007679999999999999,4.0,ERCP
49311,0.00209,4.0,ERCQ
49312,0.006790000000000001,4.0,ERCR
49313,0.11072693300000001,4.0,ERCS
49314,0.26906349399999996,4.0,ERCT
49315,0.0050799999999999994,4.0,ERCW
49316,0.00658,4.0,ERCY
49317,0.0053,4.0,ERDA
49318,0.0038299999999999996,4.0,ERDC
49319,0.0016699999999999998,4.0,ERDE
49320,0.00375,4.0,ERDF
49321,0.003,4.0,ERDG
49322,0.0,4.0,ERDH
49323,0.007259999999999999,4.0,ERDI
49324,0.002,4.0,ERDK
49325,0.0021100000000000003,4.0,ERDL
49326,0.00161,4.0,ERDM
49327,0.00143,4.0,ERDN
49328,0.00507,4.0,ERDP
49329,0.0044399999999999995,4.0,ERDQ
49330,0.00232,4.0,ERDR
49331,0.00164,4.0,ERDS
49332,0.00225,4.0,ERDT
49333,0.0,4.0,ERDW
49334,0.0031899999999999997,4.0,ERDY
49335,0.00244,4.0,EREA
49336,0.00256,4.0,EREC
49337,0.0,4.0,EREE
49338,0.0,4.0,EREF
49339,0.0,4.0,EREG
49340,0.0,4.0,EREH
49341,0.00469,4.0,EREI
49342,0.0,4.0,EREK
49343,0.00245,4.0,EREL
49344,0.0,4.0,EREM
49345,0.00386,4.0,EREN
49346,0.00249,4.0,EREP
49347,0.0,4.0,EREQ
49348,0.0012900000000000001,4.0,ERER
49349,0.0011300000000000001,4.0,ERES
49350,0.00415,4.0,ERET
49351,0.0,4.0,EREW
49352,0.0033,4.0,EREY
49353,0.0535,4.0,ERFA
49354,0.0118,4.0,ERFC
49355,0.0,4.0,ERFE
49356,0.00409,4.0,ERFF
49357,0.8408529459999999,4.0,ERFG
49358,0.00554,4.0,ERFH
49359,0.00489,4.0,ERFI
49360,0.0,4.0,ERFK
49361,0.00629,4.0,ERFL
49362,0.0101,4.0,ERFM
49363,0.00812,4.0,ERFN
49364,0.0081,4.0,ERFP
49365,0.0,4.0,ERFQ
49366,0.0014199999999999998,4.0,ERFR
49367,0.0106,4.0,ERFS
49368,1.029255049,4.0,ERFT
49369,0.0033399999999999997,4.0,ERFW
49370,0.0069,4.0,ERFY
49371,0.00293,4.0,ERHA
49372,0.0035600000000000002,4.0,ERHC
49373,0.00731,4.0,ERHE
49374,0.0,4.0,ERHF
49375,0.00461,4.0,ERHG
49376,0.0028,4.0,ERHH
49377,0.00596,4.0,ERHI
49378,0.0,4.0,ERHK
49379,0.00116,4.0,ERHL
49380,0.00442,4.0,ERHM
49381,0.0037,4.0,ERHN
49382,0.00125,4.0,ERHP
49383,0.0,4.0,ERHQ
49384,0.00141,4.0,ERHR
49385,0.0,4.0,ERHS
49386,0.00146,4.0,ERHT
49387,0.0037,4.0,ERHW
49388,0.0033399999999999997,4.0,ERHY
49389,0.0107,4.0,ERIA
49390,0.00609,4.0,ERIC
49391,0.0,4.0,ERIE
49392,0.0030800000000000003,4.0,ERIF
49393,0.0677,4.0,ERIG
49394,0.004220000000000001,4.0,ERIH
49395,0.0,4.0,ERII
49396,0.00283,4.0,ERIK
49397,0.00399,4.0,ERIL
49398,0.00266,4.0,ERIM
49399,0.0,4.0,ERIN
49400,0.0,4.0,ERIP
49401,0.0,4.0,ERIQ
49402,0.00195,4.0,ERIR
49403,0.00316,4.0,ERIS
49404,0.00609,4.0,ERIT
49405,0.0,4.0,ERIW
49406,0.0087,4.0,ERIY
49407,0.0028899999999999998,4.0,ERKA
49408,0.00979,4.0,ERKC
49409,0.00806,4.0,ERKE
49410,0.006529999999999999,4.0,ERKF
49411,0.00967,4.0,ERKG
49412,0.006229999999999999,4.0,ERKH
49413,0.0,4.0,ERKI
49414,0.0050799999999999994,4.0,ERKK
49415,0.0,4.0,ERKL
49416,0.006370000000000001,4.0,ERKM
49417,0.0,4.0,ERKN
49418,0.00141,4.0,ERKP
49419,0.0,4.0,ERKQ
49420,0.00149,4.0,ERKR
49421,0.00141,4.0,ERKS
49422,0.00465,4.0,ERKT
49423,0.0,4.0,ERKW
49424,0.006940000000000001,4.0,ERKY
49425,2.3359691330000003,4.0,ERLA
49426,0.160518925,4.0,ERLC
49427,0.00487,4.0,ERLE
49428,0.0108,4.0,ERLF
49429,4.0455842230000005,4.0,ERLG
49430,0.00435,4.0,ERLH
49431,0.0162,4.0,ERLI
49432,0.00585,4.0,ERLK
49433,0.0138,4.0,ERLL
49434,0.0278,4.0,ERLM
49435,0.0126,4.0,ERLN
49436,0.00861,4.0,ERLP
49437,0.0018399999999999998,4.0,ERLQ
49438,0.00387,4.0,ERLR
49439,0.379186366,4.0,ERLS
49440,2.025260877,4.0,ERLT
49441,0.00796,4.0,ERLW
49442,0.00547,4.0,ERLY
49443,0.28839578,4.0,ERMA
49444,0.00628,4.0,ERMC
49445,0.0,4.0,ERME
49446,0.0026899999999999997,4.0,ERMF
49447,1.097573535,4.0,ERMG
49448,0.00962,4.0,ERMH
49449,0.00259,4.0,ERMI
49450,0.00264,4.0,ERMK
49451,0.0058,4.0,ERML
49452,0.0050799999999999994,4.0,ERMM
49453,0.0039700000000000004,4.0,ERMN
49454,0.0038799999999999998,4.0,ERMP
49455,0.0,4.0,ERMQ
49456,0.00193,4.0,ERMR
49457,0.0512,4.0,ERMS
49458,0.148398712,4.0,ERMT
49459,0.0,4.0,ERMW
49460,0.0,4.0,ERMY
49461,0.0144,4.0,ERNA
49462,0.0,4.0,ERNC
49463,0.00301,4.0,ERNE
49464,0.0,4.0,ERNF
49465,0.0,4.0,ERNG
49466,0.0,4.0,ERNH
49467,0.0028,4.0,ERNI
49468,0.0135,4.0,ERNK
49469,0.0019199999999999998,4.0,ERNL
49470,0.0061600000000000005,4.0,ERNM
49471,0.00322,4.0,ERNN
49472,0.00108,4.0,ERNP
49473,0.00292,4.0,ERNQ
49474,0.00212,4.0,ERNR
49475,0.00642,4.0,ERNS
49476,0.00433,4.0,ERNT
49477,0.00415,4.0,ERNW
49478,0.0,4.0,ERNY
49479,0.0033299999999999996,4.0,ERPA
49480,0.00449,4.0,ERPC
49481,0.0066,4.0,ERPE
49482,0.00151,4.0,ERPF
49483,0.0128,4.0,ERPG
49484,0.0,4.0,ERPH
49485,0.00351,4.0,ERPI
49486,0.0,4.0,ERPK
49487,0.00245,4.0,ERPL
49488,0.0,4.0,ERPM
49489,0.0,4.0,ERPN
49490,0.0005480000000000001,4.0,ERPP
49491,0.0,4.0,ERPQ
49492,0.00237,4.0,ERPR
49493,0.00339,4.0,ERPS
49494,0.000616,4.0,ERPT
49495,0.00232,4.0,ERPW
49496,0.0047,4.0,ERPY
49497,0.0109,4.0,ERQA
49498,0.00365,4.0,ERQC
49499,0.0,4.0,ERQE
49500,0.0,4.0,ERQF
49501,0.00381,4.0,ERQG
49502,0.0,4.0,ERQH
49503,0.00645,4.0,ERQI
49504,0.0,4.0,ERQK
49505,0.0020399999999999997,4.0,ERQL
49506,0.0031100000000000004,4.0,ERQM
49507,0.0,4.0,ERQN
49508,0.00228,4.0,ERQP
49509,0.0,4.0,ERQQ
49510,0.0009519999999999999,4.0,ERQR
49511,0.006959999999999999,4.0,ERQS
49512,0.0038200000000000005,4.0,ERQT
49513,0.0,4.0,ERQW
49514,0.00266,4.0,ERQY
49515,0.00607,4.0,ERRA
49516,0.00542,4.0,ERRC
49517,0.00409,4.0,ERRE
49518,0.00469,4.0,ERRF
49519,0.0018,4.0,ERRG
49520,0.000519,4.0,ERRH
49521,0.0008990000000000001,4.0,ERRI
49522,0.00591,4.0,ERRK
49523,0.00257,4.0,ERRL
49524,0.00186,4.0,ERRM
49525,0.0044,4.0,ERRN
49526,0.00173,4.0,ERRP
49527,0.0015300000000000001,4.0,ERRQ
49528,0.0034700000000000004,4.0,ERRR
49529,0.00301,4.0,ERRS
49530,0.00288,4.0,ERRT
49531,0.0031,4.0,ERRW
49532,0.00221,4.0,ERRY
49533,0.115804216,4.0,ERSA
49534,0.0037700000000000003,4.0,ERSC
49535,0.00105,4.0,ERSE
49536,0.00186,4.0,ERSF
49537,0.00477,4.0,ERSG
49538,0.00131,4.0,ERSH
49539,0.0038200000000000005,4.0,ERSI
49540,0.00256,4.0,ERSK
49541,0.0033399999999999997,4.0,ERSL
49542,0.00868,4.0,ERSM
49543,0.00646,4.0,ERSN
49544,0.004520000000000001,4.0,ERSP
49545,0.0018800000000000002,4.0,ERSQ
49546,0.0028,4.0,ERSR
49547,0.0038299999999999996,4.0,ERSS
49548,0.00292,4.0,ERST
49549,0.0,4.0,ERSW
49550,0.00605,4.0,ERSY
49551,0.0237,4.0,ERTA
49552,0.0,4.0,ERTC
49553,0.0,4.0,ERTE
49554,0.00225,4.0,ERTF
49555,0.00141,4.0,ERTG
49556,0.0033799999999999998,4.0,ERTH
49557,0.00412,4.0,ERTI
49558,0.00442,4.0,ERTK
49559,0.00512,4.0,ERTL
49560,0.0,4.0,ERTM
49561,0.0,4.0,ERTN
49562,0.00066,4.0,ERTP
49563,0.00168,4.0,ERTQ
49564,0.0,4.0,ERTR
49565,0.00215,4.0,ERTS
49566,0.00297,4.0,ERTT
49567,0.00857,4.0,ERTW
49568,0.00305,4.0,ERTY
49569,0.224017446,4.0,ERVA
49570,0.0184,4.0,ERVC
49571,0.00233,4.0,ERVE
49572,0.00182,4.0,ERVF
49573,0.760977285,4.0,ERVG
49574,0.00309,4.0,ERVH
49575,0.00116,4.0,ERVI
49576,0.0033299999999999996,4.0,ERVK
49577,0.00335,4.0,ERVL
49578,0.00313,4.0,ERVM
49579,0.0034799999999999996,4.0,ERVN
49580,0.00386,4.0,ERVP
49581,0.00339,4.0,ERVQ
49582,0.0020399999999999997,4.0,ERVR
49583,0.00547,4.0,ERVS
49584,0.0567,4.0,ERVT
49585,0.00526,4.0,ERVW
49586,0.00227,4.0,ERVY
49587,0.006229999999999999,4.0,ERWA
49588,0.0,4.0,ERWC
49589,0.0,4.0,ERWE
49590,0.0033,4.0,ERWF
49591,0.00967,4.0,ERWG
49592,0.0021899999999999997,4.0,ERWH
49593,0.006370000000000001,4.0,ERWI
49594,0.0,4.0,ERWK
49595,0.0015400000000000001,4.0,ERWL
49596,0.00301,4.0,ERWM
49597,0.00277,4.0,ERWN
49598,0.00598,4.0,ERWP
49599,0.00234,4.0,ERWQ
49600,0.0028,4.0,ERWR
49601,0.00335,4.0,ERWS
49602,0.0118,4.0,ERWT
49603,0.0,4.0,ERWW
49604,0.0,4.0,ERWY
49605,0.00122,4.0,ERYA
49606,0.0134,4.0,ERYC
49607,0.0033799999999999998,4.0,ERYE
49608,0.0,4.0,ERYF
49609,0.22840277899999997,4.0,ERYG
49610,0.007209999999999999,4.0,ERYH
49611,0.0037,4.0,ERYI
49612,0.0,4.0,ERYK
49613,0.0,4.0,ERYL
49614,0.0,4.0,ERYM
49615,0.0033399999999999997,4.0,ERYN
49616,0.00498,4.0,ERYP
49617,0.0,4.0,ERYQ
49618,0.0,4.0,ERYR
49619,0.00322,4.0,ERYS
49620,0.0371,4.0,ERYT
49621,0.0,4.0,ERYW
49622,0.0026899999999999997,4.0,ERYY
49623,1.556652786,4.0,ESAA
49624,0.0183,4.0,ESAC
49625,0.00611,4.0,ESAE
49626,0.00957,4.0,ESAF
49627,0.044,4.0,ESAG
49628,0.0007030000000000001,4.0,ESAH
49629,0.00914,4.0,ESAI
49630,0.00121,4.0,ESAK
49631,0.0726,4.0,ESAL
49632,0.11627777800000001,4.0,ESAM
49633,0.0019399999999999999,4.0,ESAN
49634,0.0023899999999999998,4.0,ESAP
49635,0.00339,4.0,ESAQ
49636,0.00366,4.0,ESAR
49637,0.006540000000000001,4.0,ESAS
49638,0.0253,4.0,ESAT
49639,0.0,4.0,ESAW
49640,0.00175,4.0,ESAY
49641,4.5533844530000005,4.0,ESCA
49642,0.8674285759999999,4.0,ESCC
49643,0.0126,4.0,ESCE
49644,0.024,4.0,ESCF
49645,1.689783342,4.0,ESCG
49646,0.0036299999999999995,4.0,ESCH
49647,0.0169,4.0,ESCI
49648,0.0143,4.0,ESCK
49649,0.0147,4.0,ESCL
49650,0.9026477829999999,4.0,ESCM
49651,0.00264,4.0,ESCN
49652,0.007240000000000001,4.0,ESCP
49653,0.002,4.0,ESCQ
49654,0.00777,4.0,ESCR
49655,0.0652,4.0,ESCS
49656,0.14742361199999998,4.0,ESCT
49657,0.007509999999999999,4.0,ESCW
49658,0.0135,4.0,ESCY
49659,0.00352,4.0,ESDA
49660,0.0104,4.0,ESDC
49661,0.0,4.0,ESDE
49662,0.0019399999999999999,4.0,ESDF
49663,0.00209,4.0,ESDG
49664,0.00144,4.0,ESDH
49665,0.0,4.0,ESDI
49666,0.0,4.0,ESDK
49667,0.00224,4.0,ESDL
49668,0.0,4.0,ESDM
49669,0.0,4.0,ESDN
49670,0.00323,4.0,ESDP
49671,0.0017100000000000001,4.0,ESDQ
49672,0.00277,4.0,ESDR
49673,0.0029100000000000003,4.0,ESDS
49674,0.0019199999999999998,4.0,ESDT
49675,0.0,4.0,ESDW
49676,0.0,4.0,ESDY
49677,0.00443,4.0,ESEA
49678,0.00228,4.0,ESEC
49679,0.0,4.0,ESEE
49680,0.00477,4.0,ESEF
49681,0.0044,4.0,ESEG
49682,0.0013599999999999999,4.0,ESEH
49683,0.00532,4.0,ESEI
49684,0.00924,4.0,ESEK
49685,0.0022199999999999998,4.0,ESEL
49686,0.00245,4.0,ESEM
49687,0.0,4.0,ESEN
49688,0.00372,4.0,ESEP
49689,0.00426,4.0,ESEQ
49690,0.00352,4.0,ESER
49691,0.0025399999999999997,4.0,ESES
49692,0.00235,4.0,ESET
49693,0.00264,4.0,ESEW
49694,0.0056700000000000006,4.0,ESEY
49695,0.291629509,4.0,ESFA
49696,0.0502,4.0,ESFC
49697,0.0034,4.0,ESFE
49698,0.00295,4.0,ESFF
49699,1.5784962669999998,4.0,ESFG
49700,0.0020800000000000003,4.0,ESFH
49701,0.00831,4.0,ESFI
49702,0.00812,4.0,ESFK
49703,0.00494,4.0,ESFL
49704,0.0127,4.0,ESFM
49705,0.0145,4.0,ESFN
49706,0.0136,4.0,ESFP
49707,0.00345,4.0,ESFQ
49708,0.00229,4.0,ESFR
49709,0.0227,4.0,ESFS
49710,1.278324674,4.0,ESFT
49711,0.0,4.0,ESFW
49712,0.0026899999999999997,4.0,ESFY
49713,0.0036799999999999997,4.0,ESHA
49714,0.00596,4.0,ESHC
49715,0.00457,4.0,ESHE
49716,0.00571,4.0,ESHF
49717,0.0028,4.0,ESHG
49718,0.0,4.0,ESHH
49719,0.00489,4.0,ESHI
49720,0.00465,4.0,ESHK
49721,0.00238,4.0,ESHL
49722,0.0,4.0,ESHM
49723,0.007209999999999999,4.0,ESHN
49724,0.00473,4.0,ESHP
49725,0.0,4.0,ESHQ
49726,0.0069,4.0,ESHR
49727,0.00449,4.0,ESHS
49728,0.0,4.0,ESHT
49729,0.0,4.0,ESHW
49730,0.00772,4.0,ESHY
49731,0.00309,4.0,ESIA
49732,0.0119,4.0,ESIC
49733,0.0,4.0,ESIE
49734,0.0,4.0,ESIF
49735,0.0428,4.0,ESIG
49736,0.00592,4.0,ESIH
49737,0.0,4.0,ESII
49738,0.00315,4.0,ESIK
49739,0.0029100000000000003,4.0,ESIL
49740,0.0,4.0,ESIM
49741,0.00481,4.0,ESIN
49742,0.00243,4.0,ESIP
49743,0.00442,4.0,ESIQ
49744,0.00292,4.0,ESIR
49745,0.00635,4.0,ESIS
49746,0.00473,4.0,ESIT
49747,0.0,4.0,ESIW
49748,0.0,4.0,ESIY
49749,0.0033200000000000005,4.0,ESKA
49750,0.0228,4.0,ESKC
49751,0.00392,4.0,ESKE
49752,0.005370000000000001,4.0,ESKF
49753,0.0,4.0,ESKG
49754,0.00259,4.0,ESKH
49755,0.00583,4.0,ESKI
49756,0.00517,4.0,ESKK
49757,0.0013,4.0,ESKL
49758,0.0,4.0,ESKM
49759,0.00761,4.0,ESKN
49760,0.0,4.0,ESKP
49761,0.0,4.0,ESKQ
49762,0.0040100000000000005,4.0,ESKR
49763,0.00379,4.0,ESKS
49764,0.0015400000000000001,4.0,ESKT
49765,0.0,4.0,ESKW
49766,0.0,4.0,ESKY
49767,3.094871365,4.0,ESLA
49768,0.234763363,4.0,ESLC
49769,0.0044399999999999995,4.0,ESLE
49770,0.0113,4.0,ESLF
49771,4.079625022,4.0,ESLG
49772,0.00309,4.0,ESLH
49773,0.0118,4.0,ESLI
49774,0.0031100000000000004,4.0,ESLK
49775,0.0152,4.0,ESLL
49776,0.0177,4.0,ESLM
49777,0.011,4.0,ESLN
49778,0.00999,4.0,ESLP
49779,0.0028,4.0,ESLQ
49780,0.00126,4.0,ESLR
49781,0.37986498799999996,4.0,ESLS
49782,2.057835361,4.0,ESLT
49783,0.00703,4.0,ESLW
49784,0.00164,4.0,ESLY
49785,0.537501948,4.0,ESMA
49786,0.0202,4.0,ESMC
49787,0.00798,4.0,ESME
49788,0.0,4.0,ESMF
49789,0.830951063,4.0,ESMG
49790,0.0,4.0,ESMH
49791,0.00967,4.0,ESMI
49792,0.00806,4.0,ESMK
49793,0.00185,4.0,ESML
49794,0.00322,4.0,ESMM
49795,0.0,4.0,ESMN
49796,0.00457,4.0,ESMP
49797,0.00264,4.0,ESMQ
49798,0.00322,4.0,ESMR
49799,0.0663,4.0,ESMS
49800,0.155101422,4.0,ESMT
49801,0.00731,4.0,ESMW
49802,0.00223,4.0,ESMY
49803,0.016,4.0,ESNA
49804,0.00645,4.0,ESNC
49805,0.00685,4.0,ESNE
49806,0.00731,4.0,ESNF
49807,0.0112,4.0,ESNG
49808,0.0,4.0,ESNH
49809,0.0,4.0,ESNI
49810,0.00392,4.0,ESNK
49811,0.0123,4.0,ESNL
49812,0.0,4.0,ESNM
49813,0.0,4.0,ESNN
49814,0.00302,4.0,ESNP
49815,0.00577,4.0,ESNQ
49816,0.00336,4.0,ESNR
49817,0.0070799999999999995,4.0,ESNS
49818,0.0035399999999999997,4.0,ESNT
49819,0.0,4.0,ESNW
49820,0.0,4.0,ESNY
49821,0.0119,4.0,ESPA
49822,0.00685,4.0,ESPC
49823,0.00403,4.0,ESPE
49824,0.00418,4.0,ESPF
49825,0.00286,4.0,ESPG
49826,0.0,4.0,ESPH
49827,0.00647,4.0,ESPI
49828,0.00409,4.0,ESPK
49829,0.00132,4.0,ESPL
49830,0.004220000000000001,4.0,ESPM
49831,0.0017100000000000001,4.0,ESPN
49832,0.00302,4.0,ESPP
49833,0.00349,4.0,ESPQ
49834,0.00434,4.0,ESPR
49835,0.00496,4.0,ESPS
49836,0.0034200000000000003,4.0,ESPT
49837,0.0,4.0,ESPW
49838,0.0,4.0,ESPY
49839,0.00358,4.0,ESQA
49840,0.00857,4.0,ESQC
49841,0.004220000000000001,4.0,ESQE
49842,0.0,4.0,ESQF
49843,0.00596,4.0,ESQG
49844,0.0,4.0,ESQH
49845,0.0,4.0,ESQI
49846,0.0107,4.0,ESQK
49847,0.0023899999999999998,4.0,ESQL
49848,0.0,4.0,ESQM
49849,0.0,4.0,ESQN
49850,0.0012699999999999999,4.0,ESQP
49851,0.0,4.0,ESQQ
49852,0.00283,4.0,ESQR
49853,0.0014,4.0,ESQS
49854,0.00158,4.0,ESQT
49855,0.0,4.0,ESQW
49856,0.0,4.0,ESQY
49857,0.008190000000000001,4.0,ESRA
49858,0.00857,4.0,ESRC
49859,0.00199,4.0,ESRE
49860,0.00212,4.0,ESRF
49861,0.00225,4.0,ESRG
49862,0.00299,4.0,ESRH
49863,0.0031,4.0,ESRI
49864,0.0024100000000000002,4.0,ESRK
49865,0.00217,4.0,ESRL
49866,0.0,4.0,ESRM
49867,0.0054600000000000004,4.0,ESRN
49868,0.00364,4.0,ESRP
49869,0.0034799999999999996,4.0,ESRQ
49870,0.00244,4.0,ESRR
49871,0.00549,4.0,ESRS
49872,0.0033200000000000005,4.0,ESRT
49873,0.0,4.0,ESRW
49874,0.00489,4.0,ESRY
49875,0.087,4.0,ESSA
49876,0.0158,4.0,ESSC
49877,0.00185,4.0,ESSE
49878,0.0010400000000000001,4.0,ESSF
49879,0.0044399999999999995,4.0,ESSG
49880,0.0019199999999999998,4.0,ESSH
49881,0.00294,4.0,ESSI
49882,0.0032,4.0,ESSK
49883,0.00515,4.0,ESSL
49884,0.0091,4.0,ESSM
49885,0.0033799999999999998,4.0,ESSN
49886,0.00358,4.0,ESSP
49887,0.00322,4.0,ESSQ
49888,0.00198,4.0,ESSR
49889,0.00245,4.0,ESSS
49890,0.00394,4.0,ESST
49891,0.0039700000000000004,4.0,ESSW
49892,0.00474,4.0,ESSY
49893,0.0178,4.0,ESTA
49894,0.005220000000000001,4.0,ESTC
49895,0.0,4.0,ESTE
49896,0.00839,4.0,ESTF
49897,0.006529999999999999,4.0,ESTG
49898,0.0031,4.0,ESTH
49899,0.0,4.0,ESTI
49900,0.0,4.0,ESTK
49901,0.00162,4.0,ESTL
49902,0.00228,4.0,ESTM
49903,0.00212,4.0,ESTN
49904,0.00303,4.0,ESTP
49905,0.00193,4.0,ESTQ
49906,0.0028399999999999996,4.0,ESTR
49907,0.0038,4.0,ESTS
49908,0.0017399999999999998,4.0,ESTT
49909,0.0028899999999999998,4.0,ESTW
49910,0.00381,4.0,ESTY
49911,0.38775500399999996,4.0,ESVA
49912,0.0268,4.0,ESVC
49913,0.0017,4.0,ESVE
49914,0.00321,4.0,ESVF
49915,1.33620035,4.0,ESVG
49916,0.00349,4.0,ESVH
49917,0.00456,4.0,ESVI
49918,0.0012900000000000001,4.0,ESVK
49919,0.00421,4.0,ESVL
49920,0.0079,4.0,ESVM
49921,0.0020800000000000003,4.0,ESVN
49922,0.0037700000000000003,4.0,ESVP
49923,0.00133,4.0,ESVQ
49924,0.00139,4.0,ESVR
49925,0.00665,4.0,ESVS
49926,0.0661,4.0,ESVT
49927,0.00134,4.0,ESVW
49928,0.00288,4.0,ESVY
49929,0.0103,4.0,ESWA
49930,0.0,4.0,ESWC
49931,0.0026899999999999997,4.0,ESWE
49932,0.00271,4.0,ESWF
49933,0.0112,4.0,ESWG
49934,0.0017100000000000001,4.0,ESWH
49935,0.00277,4.0,ESWI
49936,0.0,4.0,ESWK
49937,0.0027300000000000002,4.0,ESWL
49938,0.0032600000000000003,4.0,ESWM
49939,0.0,4.0,ESWN
49940,0.006959999999999999,4.0,ESWP
49941,0.0,4.0,ESWQ
49942,0.00264,4.0,ESWR
49943,0.0036799999999999997,4.0,ESWS
49944,0.0063100000000000005,4.0,ESWT
49945,0.0,4.0,ESWW
49946,0.00212,4.0,ESWY
49947,0.0517,4.0,ESYA
49948,0.018,4.0,ESYC
49949,0.0,4.0,ESYE
49950,0.00343,4.0,ESYF
49951,0.6755185220000001,4.0,ESYG
49952,0.0,4.0,ESYH
49953,0.00806,4.0,ESYI
49954,0.0,4.0,ESYK
49955,0.00851,4.0,ESYL
49956,0.0,4.0,ESYM
49957,0.0,4.0,ESYN
49958,0.00971,4.0,ESYP
49959,0.00517,4.0,ESYQ
49960,0.0,4.0,ESYR
49961,0.00823,4.0,ESYS
49962,0.124251112,4.0,ESYT
49963,0.0,4.0,ESYW
49964,0.0,4.0,ESYY
49965,0.6578000039999999,4.0,ETAA
49966,0.011,4.0,ETAC
49967,0.00457,4.0,ETAE
49968,0.007509999999999999,4.0,ETAF
49969,0.0256,4.0,ETAG
49970,0.00158,4.0,ETAH
49971,0.00658,4.0,ETAI
49972,0.0044399999999999995,4.0,ETAK
49973,0.0286,4.0,ETAL
49974,0.0652,4.0,ETAM
49975,0.00215,4.0,ETAN
49976,0.0032,4.0,ETAP
49977,0.000859,4.0,ETAQ
49978,0.00293,4.0,ETAR
49979,0.0035399999999999997,4.0,ETAS
49980,0.00965,4.0,ETAT
49981,0.00144,4.0,ETAW
49982,0.000982,4.0,ETAY
49983,2.638052098,4.0,ETCA
49984,0.328262599,4.0,ETCC
49985,0.0157,4.0,ETCE
49986,0.0177,4.0,ETCF
49987,0.916682078,4.0,ETCG
49988,0.00527,4.0,ETCH
49989,0.00979,4.0,ETCI
49990,0.0139,4.0,ETCK
49991,0.0168,4.0,ETCL
49992,0.197093634,4.0,ETCM
49993,0.0025399999999999997,4.0,ETCN
49994,0.00591,4.0,ETCP
49995,0.00783,4.0,ETCQ
49996,0.007909999999999999,4.0,ETCR
49997,0.0548,4.0,ETCS
49998,0.0682,4.0,ETCT
49999,0.00381,4.0,ETCW
50000,0.006529999999999999,4.0,ETCY
50001,0.0007160000000000001,4.0,ETDA
50002,0.00251,4.0,ETDC
50003,0.0,4.0,ETDE
50004,0.0,4.0,ETDF
50005,0.00139,4.0,ETDG
50006,0.0,4.0,ETDH
50007,0.0,4.0,ETDI
50008,0.00214,4.0,ETDK
50009,0.000595,4.0,ETDL
50010,0.00403,4.0,ETDM
50011,0.00228,4.0,ETDN
50012,0.0035399999999999997,4.0,ETDP
